,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
7038,7038,100,3,0,28,0,1,0,0,0,1,0,0,0
7040,7040,100,2,317,272,0,0,1,0,0,1,0,0,0
13113,13113,100,2,0,0,0,0,0,0,1,1,0,0,0
7050,7050,100,7,353,1,0,0,1,0,0,0,0,1,0
18478,18478,100,2,126,102,0,1,0,0,0,1,0,0,0
48576,48576,100,1,22,0,0,0,1,0,0,0,0,1,0
18489,18489,100,2,0,99,0,1,0,0,0,0,0,1,0
3361,3361,100,10,0,0,0,0,1,0,0,1,0,0,0
18511,18511,100,3,0,1,0,0,1,0,0,0,0,1,0
7069,7069,100,3,0,1,0,1,0,0,0,1,0,0,0
48579,48579,100,1,170,1,0,0,1,0,0,0,0,1,0
40422,40422,100,1,2,25,0,0,1,0,0,0,1,0,0
13101,13101,100,2,0,96,0,0,1,0,0,0,0,1,0
40420,40420,100,3,356,13,1,0,0,0,0,1,0,0,0
18536,18536,100,3,10,10,0,0,1,0,0,0,0,1,0
13085,13085,100,5,0,2,0,1,0,0,0,1,0,0,0
7090,7090,100,2,47,127,0,1,0,0,0,1,0,0,0
40415,40415,100,4,0,0,0,0,1,0,0,0,0,1,0
13051,13051,100,12,0,5,0,0,0,1,0,1,0,0,0
7110,7110,100,4,51,16,0,0,1,0,0,1,0,0,0
3344,3344,100,7,328,14,0,0,0,1,0,0,0,1,0
40404,40404,100,1,332,29,0,0,1,0,0,0,1,0,0
40403,40403,100,1,318,25,0,0,1,0,0,0,1,0,0
18570,18570,100,4,248,94,0,0,0,1,0,1,0,0,0
3340,3340,100,2,339,14,0,1,0,0,0,0,0,1,0
43245,43245,100,1,132,68,0,1,0,0,0,1,0,0,0
13140,13140,100,1,0,0,0,0,1,0,0,1,0,0,0
40402,40402,100,1,234,11,0,1,0,0,0,1,0,0,0
18360,18360,100,3,0,20,0,0,1,0,0,0,0,1,0
18354,18354,100,6,0,18,0,0,1,0,0,1,0,0,0
3516,3516,100,5,63,8,0,0,1,0,0,0,0,1,0
13225,13225,100,1,340,133,0,0,0,0,1,1,0,0,0
18239,18239,100,2,0,157,0,1,0,0,0,0,0,1,0
13223,13223,100,4,0,0,0,0,1,0,0,1,0,0,0
48438,48438,100,2,83,0,0,1,0,0,0,0,0,1,0
7008,7008,100,1,0,0,0,0,1,0,0,1,0,0,0
48443,48443,100,1,1,1,0,0,0,1,0,0,0,1,0
43170,43170,100,4,45,3,0,1,0,0,0,1,0,0,0
48445,48445,100,1,355,0,0,0,0,1,0,0,0,1,0
13212,13212,100,2,0,0,0,0,1,0,0,1,0,0,0
46375,46375,100,1,180,1,1,0,0,0,0,0,0,1,0
48472,48472,100,30,185,1,0,0,1,0,0,1,0,0,0
18280,18280,100,5,156,63,0,1,0,0,0,1,0,0,0
3475,3475,100,7,0,0,0,1,0,0,0,0,0,1,0
13186,13186,100,30,363,11,0,0,1,0,0,1,0,0,0
43191,43191,100,1,63,5,0,0,0,1,0,0,0,1,0
43198,43198,100,3,163,8,0,0,1,0,0,0,0,1,0
48484,48484,100,3,0,0,0,0,1,0,0,0,0,1,0
3465,3465,100,1,0,5,0,0,1,0,0,1,0,0,0
48497,48497,100,1,80,6,0,0,0,1,0,1,0,0,0
13159,13159,100,1,0,0,0,0,1,0,0,0,0,1,0
48499,48499,100,1,82,3,0,0,0,1,0,1,0,0,0
48500,48500,100,1,80,3,0,0,0,1,0,1,0,0,0
48509,48509,100,1,25,4,0,0,1,0,0,0,0,1,0
18328,18328,100,3,0,2,0,0,1,0,0,1,0,0,0
18329,18329,100,2,11,23,0,0,1,0,0,1,0,0,0
18340,18340,100,1,0,0,0,1,0,0,0,1,0,0,0
40503,40503,100,3,348,18,1,0,0,0,0,1,0,0,0
13157,13157,100,4,0,8,0,1,0,0,0,1,0,0,0
18355,18355,100,5,339,12,0,1,0,0,0,1,0,0,0
18578,18578,100,2,87,2,0,0,0,0,1,1,0,0,0
3337,3337,100,5,64,29,0,0,1,0,0,1,0,0,0
13030,13030,100,3,0,1,0,1,0,0,0,1,0,0,0
40299,40299,100,1,358,31,0,0,1,0,0,0,0,1,0
3212,3212,100,30,0,17,0,1,0,0,0,1,0,0,0
3205,3205,100,1,365,0,0,1,0,0,0,0,0,1,0
48678,48678,100,1,361,1,0,1,0,0,0,1,0,0,0
12780,12780,100,2,0,6,0,0,1,0,0,1,0,0,0
48685,48685,100,31,198,0,0,0,1,0,0,0,0,1,0
18833,18833,100,2,0,14,0,0,1,0,0,0,0,1,0
3187,3187,100,5,0,2,0,0,1,0,0,0,0,1,0
48690,48690,100,2,0,0,0,1,0,0,0,1,0,0,0
40272,40272,100,1,342,14,0,1,0,0,0,0,0,1,0
3167,3167,100,2,0,0,0,0,1,0,0,0,0,1,0
48713,48713,100,5,70,1,0,1,0,0,0,0,0,1,0
18862,18862,100,14,161,0,1,0,0,0,0,1,0,0,0
18869,18869,100,2,0,4,0,0,1,0,0,0,0,1,0
18886,18886,100,4,76,72,0,0,1,0,0,1,0,0,0
3142,3142,100,7,0,0,0,0,1,0,0,1,0,0,0
18893,18893,100,2,0,114,0,0,0,1,0,1,0,0,0
3139,3139,100,2,0,11,0,0,1,0,0,1,0,0,0
43344,43344,100,2,75,7,0,0,0,1,0,0,0,1,0
3135,3135,100,1,0,2,0,0,0,1,0,1,0,0,0
3127,3127,100,3,0,11,0,0,1,0,0,0,0,1,0
3114,3114,100,3,0,1,0,0,0,1,0,1,0,0,0
40240,40240,100,2,140,13,0,1,0,0,0,1,0,0,0
12711,12711,100,5,0,0,0,0,1,0,0,0,0,0,1
48759,48759,100,29,357,0,0,0,1,0,0,0,0,1,0
7314,7314,100,3,0,4,0,0,1,0,0,0,0,1,0
3104,3104,100,2,205,128,0,1,0,0,0,1,0,0,0
3092,3092,100,2,30,15,0,1,0,0,0,1,0,0,0
7328,7328,100,4,156,123,0,1,0,0,0,0,0,1,0
12795,12795,100,1,0,0,0,0,1,0,0,1,0,0,0
7222,7222,100,180,339,0,0,0,0,1,0,0,0,1,0
3226,3226,100,4,182,45,0,1,0,0,0,1,0,0,0
40321,40321,100,1,233,31,0,1,0,0,0,1,0,0,0
18586,18586,100,4,0,3,0,0,1,0,0,1,0,0,0
18592,18592,100,2,0,5,0,1,0,0,0,1,0,0,0
7152,7152,100,1,0,0,0,0,1,0,0,0,0,1,0
40384,40384,100,2,89,0,0,0,1,0,0,0,0,1,0
12967,12967,100,1,0,0,0,0,1,0,0,0,0,1,0
40380,40380,100,1,0,7,0,0,1,0,0,0,0,1,0
3326,3326,100,29,355,38,0,0,0,1,0,0,0,1,0
12957,12957,100,1,0,17,0,1,0,0,0,1,0,0,0
12942,12942,100,1,0,5,0,1,0,0,0,1,0,0,0
40375,40375,100,1,311,6,0,0,1,0,0,0,1,0,0
46284,46284,100,2,74,8,0,0,1,0,0,0,0,1,0
43277,43277,100,3,150,5,0,0,0,1,0,0,0,1,0
40373,40373,100,1,313,0,0,0,1,0,0,0,1,0,0
7170,7170,100,1,75,354,0,0,1,0,0,0,0,1,0
40036,40036,100,1,327,0,0,0,1,0,0,0,1,0,0
48616,48616,100,1,151,7,1,0,0,0,0,1,0,0,0
3268,3268,100,5,12,53,0,1,0,0,0,0,0,1,0
18693,18693,100,2,0,2,0,0,1,0,0,0,0,1,0
40353,40353,100,2,104,37,0,0,0,1,0,0,0,1,0
3266,3266,100,1,0,226,0,0,1,0,0,1,0,0,0
18705,18705,100,2,53,44,0,0,1,0,0,1,0,0,0
12906,12906,100,1,0,0,0,0,1,0,0,0,0,0,1
18720,18720,100,1,6,10,0,1,0,0,0,1,0,0,0
18722,18722,100,2,0,1,0,1,0,0,0,1,0,0,0
43282,43282,100,5,0,13,0,0,1,0,0,1,0,0,0
18734,18734,100,2,0,54,0,0,0,1,0,1,0,0,0
12892,12892,100,30,355,7,0,0,1,0,0,1,0,0,0
48644,48644,100,3,354,0,1,0,0,0,0,1,0,0,0
12885,12885,100,30,14,2,0,1,0,0,0,1,0,0,0
12867,12867,100,1,0,228,0,0,0,1,0,1,0,0,0
40364,40364,100,3,0,2,0,1,0,0,0,1,0,0,0
7000,7000,100,6,0,0,0,0,1,0,0,1,0,0,0
40035,40035,100,1,350,0,0,0,1,0,0,0,1,0,0
2737,2737,100,3,358,4,0,1,0,0,0,0,0,1,0
39673,39673,100,2,241,26,0,1,0,0,0,1,0,0,0
20224,20224,100,1,0,1,0,1,0,0,0,0,0,1,0
43919,43919,100,7,0,2,0,0,1,0,0,0,0,1,0
43922,43922,100,2,74,18,0,0,1,0,0,0,0,1,0
8049,8049,100,1,0,1,0,1,0,0,0,1,0,0,0
49337,49337,100,3,66,1,1,0,0,0,0,1,0,0,0
43927,43927,100,4,12,0,0,1,0,0,0,0,0,1,0
20261,20261,100,2,0,23,0,0,1,0,0,0,0,1,0
49345,49345,100,2,164,0,1,0,0,0,0,1,0,0,0
11720,11720,100,2,0,4,0,1,0,0,0,1,0,0,0
45803,45803,100,3,0,0,0,1,0,0,0,1,0,0,0
11717,11717,100,1,0,0,0,0,0,1,0,0,0,1,0
20281,20281,100,4,137,79,0,0,1,0,0,1,0,0,0
49359,49359,100,3,12,1,0,1,0,0,0,0,0,1,0
20302,20302,100,1,0,5,0,0,1,0,0,0,0,1,0
2097,2097,100,3,361,70,0,0,1,0,0,0,0,1,0
8054,8054,100,2,0,1,0,1,0,0,0,0,0,1,0
8079,8079,100,7,0,11,0,0,1,0,0,0,0,1,0
11692,11692,100,3,59,30,0,0,0,1,0,1,0,0,0
8082,8082,100,21,0,0,0,0,1,0,0,0,0,1,0
2060,2060,100,5,272,247,0,0,1,0,0,1,0,0,0
20314,20314,100,3,0,9,0,0,1,0,0,0,0,1,0
20321,20321,100,7,0,0,0,1,0,0,0,1,0,0,0
45767,45767,100,30,335,0,0,0,1,0,0,1,0,0,0
20333,20333,100,29,125,0,0,1,0,0,0,1,0,0,0
20334,20334,100,5,0,3,0,0,1,0,0,0,0,1,0
11665,11665,100,2,0,5,0,0,1,0,0,1,0,0,0
20342,20342,100,3,0,12,0,1,0,0,0,0,0,1,0
8109,8109,100,3,0,1,0,1,0,0,0,1,0,0,0
2168,2168,100,3,142,328,0,1,0,0,0,1,0,0,0
8118,8118,100,2,324,19,0,0,0,1,0,1,0,0,0
20199,20199,100,4,0,5,0,1,0,0,0,1,0,0,0
39685,39685,100,3,1,6,0,1,0,0,0,0,0,1,0
19990,19990,100,5,0,11,0,0,1,0,0,0,0,1,0
49233,49233,100,3,168,0,0,0,0,1,0,1,0,0,0
19998,19998,100,1,0,19,0,0,1,0,0,1,0,0,0
39803,39803,100,1,300,0,0,0,0,1,0,0,0,1,0
11876,11876,100,1,0,0,0,0,1,0,0,0,0,1,0
20009,20009,100,2,360,52,0,0,0,1,0,1,0,0,0
45857,45857,100,2,58,4,0,0,1,0,0,1,0,0,0
20025,20025,100,7,0,31,0,0,1,0,0,1,0,0,0
49262,49262,100,5,10,0,0,1,0,0,0,1,0,0,0
20041,20041,100,7,2,5,0,0,0,1,0,1,0,0,0
45850,45850,100,1,362,5,0,0,0,1,0,1,0,0,0
20046,20046,100,2,0,1,0,0,0,1,0,1,0,0,0
49268,49268,100,30,328,0,0,0,1,0,0,1,0,0,0
7988,7988,100,1,0,0,0,0,1,0,0,0,0,1,0
11836,11836,100,2,0,1,0,0,1,0,0,1,0,0,0
45836,45836,100,30,129,0,0,0,1,0,0,1,0,0,0
49281,49281,100,3,28,1,0,1,0,0,0,1,0,0,0
20106,20106,100,3,0,3,0,1,0,0,0,1,0,0,0
11807,11807,100,1,0,0,0,0,1,0,0,0,0,1,0
11805,11805,100,3,0,1,0,0,1,0,0,0,0,1,0
20129,20129,100,2,0,16,0,0,1,0,0,0,0,1,0
20135,20135,100,1,0,0,0,1,0,0,0,1,0,0,0
20140,20140,100,30,0,5,0,0,1,0,0,1,0,0,0
8011,8011,100,9,0,3,0,0,1,0,0,0,0,1,0
20147,20147,100,1,17,49,0,1,0,0,0,1,0,0,0
20159,20159,100,2,56,126,0,1,0,0,0,1,0,0,0
20163,20163,100,5,16,82,0,0,1,0,0,0,0,1,0
11760,11760,100,4,13,15,0,0,0,1,0,1,0,0,0
2197,2197,100,1,15,58,0,0,1,0,0,1,0,0,0
39683,39683,100,1,351,11,0,1,0,0,0,0,0,1,0
7917,7917,100,30,365,13,0,0,1,0,0,1,0,0,0
2005,2005,100,365,365,1,0,1,0,0,0,1,0,0,0
43967,43967,100,7,358,2,1,0,0,0,0,0,0,1,0
44020,44020,100,3,207,1,0,0,0,1,0,0,0,1,0
8173,8173,100,14,0,0,0,1,0,0,0,0,0,1,0
20535,20535,100,2,0,1,0,1,0,0,0,1,0,0,0
1904,1904,100,3,2,6,0,0,1,0,0,0,0,1,0
8176,8176,100,1,0,0,0,0,1,0,0,0,0,1,0
20548,20548,100,2,0,0,0,0,1,0,0,0,0,1,0
8186,8186,100,7,0,2,0,0,1,0,0,0,0,1,0
20553,20553,100,5,0,2,0,1,0,0,0,0,0,1,0
44040,44040,100,2,365,1,0,1,0,0,0,0,0,1,0
1900,1900,100,3,0,2,0,0,1,0,0,1,0,0,0
20567,20567,100,1,269,4,0,1,0,0,0,0,0,1,0
1889,1889,100,3,15,28,0,1,0,0,0,0,0,0,1
20596,20596,100,2,60,83,0,0,1,0,0,0,0,1,0
8198,8198,100,5,0,0,0,1,0,0,0,1,0,0,0
39497,39497,100,2,179,1,0,1,0,0,0,0,0,1,0
20605,20605,100,14,0,8,0,1,0,0,0,0,0,1,0
20611,20611,100,1,152,0,0,1,0,0,0,0,0,1,0
1887,1887,100,180,365,0,0,0,1,0,0,1,0,0,0
49487,49487,100,3,19,0,0,0,1,0,0,1,0,0,0
1880,1880,100,6,0,10,0,1,0,0,0,1,0,0,0
8211,8211,100,2,0,17,0,0,0,1,0,1,0,0,0
20638,20638,100,20,0,12,0,1,0,0,0,1,0,0,0
44086,44086,100,2,166,13,0,0,0,1,0,1,0,0,0
11469,11469,100,4,0,1,0,0,1,0,0,1,0,0,0
20665,20665,100,2,0,5,0,0,1,0,0,0,0,1,0
20666,20666,100,1,13,265,0,0,1,0,0,0,0,1,0
1859,1859,100,3,0,7,0,1,0,0,0,1,0,0,0
8232,8232,100,1,0,1,0,1,0,0,0,0,0,1,0
8239,8239,100,1,0,0,0,1,0,0,0,1,0,0,0
20496,20496,100,3,0,26,0,0,1,0,0,0,0,1,0
8131,8131,100,1,0,1,0,1,0,0,0,0,0,1,0
39533,39533,100,3,138,0,0,1,0,0,0,1,0,0,0
20479,20479,100,1,74,32,0,0,1,0,0,1,0,0,0
43969,43969,100,2,353,5,0,0,0,1,0,0,0,1,0
43978,43978,100,1,174,6,0,0,1,0,0,0,0,1,0
1994,1994,100,180,249,0,0,1,0,0,0,1,0,0,0
1989,1989,100,1,0,0,0,0,1,0,0,1,0,0,0
1976,1976,100,185,358,0,0,0,1,0,0,1,0,0,0
20384,20384,100,13,0,6,0,0,1,0,0,1,0,0,0
20394,20394,100,1,0,1,0,0,1,0,0,0,0,1,0
20400,20400,100,3,325,92,0,0,0,1,0,1,0,0,0
39570,39570,100,1,352,23,0,0,1,0,0,0,0,1,0
20404,20404,100,1,0,38,0,1,0,0,0,1,0,0,0
20406,20406,100,3,38,12,0,0,0,1,0,1,0,0,0
45751,45751,100,2,115,6,0,0,1,0,0,0,0,1,0
39569,39569,100,2,175,0,0,0,0,1,0,0,0,1,0
1963,1963,100,3,1,68,1,0,0,0,0,1,0,0,0
20428,20428,100,1,0,0,0,0,0,1,0,0,0,1,0
1961,1961,100,1,333,143,0,0,1,0,0,1,0,0,0
8133,8133,100,1,0,0,0,0,1,0,0,0,0,1,0
20445,20445,100,2,301,71,0,1,0,0,0,1,0,0,0
39547,39547,100,1,41,29,0,1,0,0,0,1,0,0,0
1953,1953,100,1,245,451,0,0,1,0,0,0,0,1,0
1951,1951,100,5,0,129,0,1,0,0,0,1,0,0,0
8152,8152,100,1,0,2,0,0,1,0,0,0,0,1,0
44000,44000,100,3,90,0,0,0,0,1,0,0,0,1,0
11593,11593,100,14,0,0,0,0,0,1,0,1,0,0,0
11592,11592,100,3,0,4,0,1,0,0,0,1,0,0,0
45735,45735,100,2,342,8,0,0,0,1,0,0,0,1,0
11587,11587,100,20,307,3,0,0,1,0,0,0,0,1,0
8163,8163,100,5,0,0,0,0,1,0,0,1,0,0,0
44008,44008,100,2,0,11,0,1,0,0,0,1,0,0,0
20480,20480,100,7,0,3,0,1,0,0,0,1,0,0,0
19980,19980,100,3,95,128,0,0,1,0,0,1,0,0,0
7897,7897,100,7,0,15,0,1,0,0,0,1,0,0,0
2337,2337,100,1,0,127,0,0,0,1,0,1,0,0,0
2637,2637,100,3,0,19,0,0,1,0,0,1,0,0,0
7700,7700,100,1,0,0,0,1,0,0,0,1,0,0,0
49061,49061,100,1,86,0,0,0,0,1,0,0,0,1,0
12278,12278,100,1,0,4,0,0,1,0,0,0,0,1,0
12275,12275,100,6,0,0,0,0,1,0,0,0,0,1,0
7709,7709,100,28,0,1,0,1,0,0,0,1,0,0,0
7717,7717,100,1,0,0,0,1,0,0,0,0,0,1,0
2613,2613,100,2,144,51,0,0,1,0,0,0,0,1,0
49068,49068,100,7,0,0,0,1,0,0,0,1,0,0,0
19544,19544,100,2,0,38,0,1,0,0,0,1,0,0,0
19561,19561,100,2,94,111,0,0,0,1,0,1,0,0,0
39967,39967,100,2,156,30,0,0,1,0,0,0,0,1,0
2593,2593,100,1,339,226,0,0,1,0,0,0,0,1,0
39965,39965,100,1,274,0,0,0,1,0,0,0,1,0,0
12259,12259,100,2,0,1,0,0,1,0,0,0,0,1,0
39964,39964,100,1,293,3,0,0,1,0,0,0,1,0,0
43647,43647,100,7,308,0,0,1,0,0,0,1,0,0,0
39963,39963,100,1,301,43,0,0,1,0,0,0,1,0,0
7739,7739,100,3,39,81,0,0,1,0,0,1,0,0,0
19599,19599,100,2,353,35,0,0,1,0,0,0,0,1,0
39962,39962,100,1,299,0,0,0,1,0,0,0,1,0,0
39961,39961,100,1,297,0,0,0,1,0,0,0,1,0,0
12240,12240,100,5,0,0,0,0,1,0,0,1,0,0,0
19603,19603,100,1,135,10,0,0,1,0,0,0,0,1,0
39960,39960,100,1,292,0,0,0,1,0,0,0,1,0,0
45959,45959,100,2,0,3,0,1,0,0,0,0,0,1,0
39959,39959,100,1,293,73,0,0,1,0,0,0,1,0,0
12226,12226,100,5,0,13,0,0,1,0,0,1,0,0,0
12220,12220,100,20,202,0,0,1,0,0,0,1,0,0,0
7693,7693,100,3,89,12,0,0,1,0,0,0,0,1,0
43672,43672,100,1,363,0,0,1,0,0,0,0,0,1,0
19488,19488,100,4,0,2,0,0,1,0,0,1,0,0,0
43617,43617,100,1,177,0,0,0,1,0,0,0,0,1,0
40033,40033,100,1,342,0,0,0,1,0,0,0,1,0,0
40032,40032,100,1,352,0,0,0,1,0,0,0,0,1,0
40031,40031,100,1,353,0,0,0,1,0,0,0,0,1,0
43584,43584,100,2,43,2,0,1,0,0,0,1,0,0,0
7631,7631,100,1,0,0,0,1,0,0,0,0,0,1,0
40030,40030,100,1,351,4,0,0,1,0,0,0,0,1,0
49025,49025,100,4,9,1,0,0,1,0,0,0,0,1,0
43610,43610,100,2,347,3,0,1,0,0,0,0,0,1,0
40029,40029,100,1,355,0,0,0,1,0,0,0,0,1,0
19446,19446,100,3,52,72,0,0,0,1,0,0,0,1,0
40028,40028,100,1,12,0,0,0,1,0,0,0,0,1,0
2674,2674,100,3,364,21,0,0,0,0,1,0,0,1,0
12326,12326,100,1,0,15,0,1,0,0,0,1,0,0,0
2664,2664,100,1,0,66,0,1,0,0,0,1,0,0,0
40027,40027,100,1,364,0,0,0,1,0,0,0,0,1,0
7648,7648,100,60,1,2,0,1,0,0,0,1,0,0,0
40026,40026,100,1,12,0,0,0,1,0,0,0,0,1,0
40025,40025,100,1,359,3,0,0,1,0,0,0,0,1,0
40024,40024,100,1,361,1,0,0,1,0,0,0,1,0,0
40023,40023,100,1,350,1,0,0,1,0,0,0,1,0,0
19462,19462,100,5,0,2,0,0,1,0,0,0,0,1,0
40022,40022,100,1,361,9,0,0,1,0,0,0,1,0,0
19464,19464,100,4,90,17,0,0,0,1,0,1,0,0,0
40021,40021,100,1,355,0,0,0,1,0,0,0,1,0,0
40020,40020,100,1,364,3,0,0,1,0,0,0,1,0,0
40019,40019,100,1,362,1,0,0,1,0,0,0,1,0,0
40018,40018,100,1,363,0,0,0,1,0,0,0,1,0,0
40004,40004,100,1,365,5,0,0,1,0,0,0,1,0,0
19482,19482,100,5,285,27,0,0,1,0,0,1,0,0,0
40003,40003,100,1,0,10,0,0,0,1,0,1,0,0,0
19628,19628,100,4,60,1,0,0,0,1,0,1,0,0,0
19632,19632,100,5,62,4,0,1,0,0,0,0,0,1,0
7758,7758,100,1,0,72,0,0,0,1,0,1,0,0,0
2421,2421,100,1,349,105,0,1,0,0,0,0,0,1,0
39858,39858,100,2,65,20,0,1,0,0,0,1,0,0,0
2413,2413,100,3,70,173,0,1,0,0,0,1,0,0,0
39853,39853,100,3,65,13,0,1,0,0,0,1,0,0,0
45905,45905,100,2,329,0,0,1,0,0,0,0,0,1,0
19872,19872,100,3,362,0,0,0,0,0,1,0,0,1,0
49179,49179,100,14,80,0,0,0,1,0,0,0,0,1,0
11985,11985,100,1,0,7,0,1,0,0,0,1,0,0,0
11966,11966,100,3,0,6,0,1,0,0,0,1,0,0,0
45891,45891,100,1,356,8,0,0,0,1,0,1,0,0,0
11958,11958,100,2,0,1,0,0,1,0,0,0,0,1,0
45889,45889,100,2,1,5,0,0,1,0,0,0,0,1,0
11946,11946,100,1,0,2,0,0,0,1,0,1,0,0,0
49195,49195,100,2,86,0,1,0,0,0,0,0,0,1,0
43820,43820,100,1,0,2,0,1,0,0,0,0,0,1,0
2380,2380,100,6,62,47,0,1,0,0,0,1,0,0,0
19906,19906,100,5,0,32,0,0,1,0,0,0,0,1,0
39830,39830,100,3,126,20,0,0,1,0,0,0,0,1,0
45887,45887,100,1,326,0,0,0,1,0,0,0,1,0,0
11932,11932,100,6,0,1,0,1,0,0,0,1,0,0,0
39826,39826,100,7,1,7,0,1,0,0,0,1,0,0,0
11920,11920,100,1,0,0,0,1,0,0,0,0,0,1,0
19928,19928,100,4,0,0,0,0,1,0,0,0,0,1,0
19931,19931,100,11,134,0,0,1,0,0,0,0,0,1,0
49214,49214,100,1,5,0,0,0,1,0,0,0,0,1,0
45884,45884,100,1,325,0,0,0,1,0,0,0,1,0,0
19958,19958,100,3,172,87,0,1,0,0,0,1,0,0,0
19964,19964,100,4,34,4,0,1,0,0,0,1,0,0,0
11909,11909,100,7,0,2,0,0,0,1,0,1,0,0,0
7854,7854,100,1,0,0,0,1,0,0,0,0,0,1,0
12026,12026,100,1,0,1,0,0,1,0,0,0,0,1,0
49164,49164,100,2,67,1,0,1,0,0,0,0,0,1,0
2453,2453,100,30,98,3,0,0,0,1,0,1,0,0,0
19646,19646,100,7,0,0,0,0,1,0,0,1,0,0,0
43679,43679,100,2,0,5,0,1,0,0,0,1,0,0,0
7766,7766,100,1,0,1,0,0,1,0,0,0,0,1,0
43684,43684,100,4,52,10,0,0,1,0,0,0,0,1,0
2545,2545,100,2,0,304,0,0,1,0,0,1,0,0,0
12161,12161,100,3,0,1,0,0,1,0,0,0,0,1,0
7790,7790,100,4,0,4,0,0,1,0,0,1,0,0,0
7791,7791,100,14,0,2,0,0,1,0,0,1,0,0,0
19671,19671,100,1,3,154,0,0,1,0,0,1,0,0,0
2515,2515,100,2,0,138,0,0,1,0,0,0,0,1,0
19684,19684,100,1,69,275,0,0,1,0,0,0,0,1,0
12113,12113,100,1,0,0,0,1,0,0,0,0,0,1,0
19691,19691,100,2,0,73,0,0,1,0,0,1,0,0,0
39923,39923,100,2,79,25,1,0,0,0,0,1,0,0,0
40034,40034,100,1,316,0,0,0,1,0,0,0,1,0,0
2497,2497,100,30,363,50,0,1,0,0,0,1,0,0,0
2492,2492,100,30,167,4,0,1,0,0,0,1,0,0,0
43738,43738,100,2,0,5,0,0,0,1,0,1,0,0,0
19734,19734,100,6,0,5,0,0,1,0,0,0,0,1,0
19747,19747,100,2,184,131,0,1,0,0,0,1,0,0,0
43746,43746,100,4,0,0,0,1,0,0,0,0,0,1,0
19751,19751,100,1,333,97,0,0,1,0,0,0,0,1,0
7834,7834,100,28,0,0,0,1,0,0,0,0,0,1,0
19752,19752,100,20,0,0,0,0,1,0,0,0,0,1,0
49138,49138,100,3,14,1,0,0,1,0,0,0,0,1,0
2481,2481,100,2,187,7,0,0,1,0,0,0,0,1,0
19762,19762,100,7,0,1,0,1,0,0,0,0,0,1,0
12048,12048,100,3,0,1,0,0,0,1,0,1,0,0,0
12047,12047,100,2,0,42,0,0,1,0,0,0,0,1,0
49154,49154,100,5,88,0,1,0,0,0,0,0,0,1,0
2493,2493,100,2,83,72,0,1,0,0,0,0,0,1,0
45688,45688,100,1,38,3,0,0,1,0,0,0,0,1,0
18225,18225,100,6,0,1,0,0,1,0,0,1,0,0,0
13243,13243,100,2,322,37,0,1,0,0,0,1,0,0,0
4857,4857,100,2,185,157,0,0,0,1,0,1,0,0,0
14601,14601,100,1,87,427,0,1,0,0,0,1,0,0,0
5965,5965,100,7,0,2,0,0,1,0,0,1,0,0,0
42447,42447,100,2,62,8,0,1,0,0,0,1,0,0,0
47566,47566,100,1,80,0,0,1,0,0,0,0,0,1,0
14588,14588,100,5,0,8,0,0,1,0,0,0,0,1,0
47577,47577,100,1,166,2,0,1,0,0,0,0,0,1,0
14568,14568,100,1,0,1,0,1,0,0,0,0,0,1,0
42478,42478,100,3,32,3,0,1,0,0,0,1,0,0,0
4817,4817,100,2,0,5,0,1,0,0,0,1,0,0,0
4813,4813,100,3,1,178,0,1,0,0,0,1,0,0,0
4810,4810,100,3,0,83,0,0,0,1,0,1,0,0,0
42491,42491,100,2,124,18,0,0,1,0,0,0,0,1,0
4807,4807,100,2,0,6,0,0,1,0,0,0,0,1,0
14537,14537,100,1,0,0,0,0,1,0,0,1,0,0,0
14533,14533,100,2,0,3,0,1,0,0,0,1,0,0,0
42498,42498,100,1,347,7,0,0,0,1,0,1,0,0,0
42507,42507,100,3,0,9,0,1,0,0,0,1,0,0,0
41527,41527,100,2,0,0,0,0,1,0,0,0,0,1,0
41525,41525,100,4,78,6,0,1,0,0,0,1,0,0,0
4776,4776,100,5,0,7,0,1,0,0,0,1,0,0,0
46850,46850,100,3,33,0,0,0,1,0,0,0,0,1,0
46849,46849,100,3,33,0,0,0,1,0,0,0,0,1,0
16408,16408,100,3,69,20,0,0,1,0,0,1,0,0,0
46848,46848,100,3,34,0,0,0,1,0,0,0,0,1,0
41504,41504,100,2,1,4,0,0,1,0,0,1,0,0,0
41501,41501,100,1,258,8,0,0,1,0,0,0,0,1,0
6044,6044,100,3,0,15,0,1,0,0,0,1,0,0,0
41493,41493,100,1,313,0,0,0,1,0,0,0,0,1,0
5962,5962,100,3,0,15,0,1,0,0,0,1,0,0,0
41492,41492,100,1,356,2,0,0,1,0,0,0,0,1,0
42438,42438,100,1,365,1,0,1,0,0,0,0,0,1,0
5946,5946,100,30,339,12,0,0,1,0,0,0,0,1,0
46925,46925,100,1,365,3,0,0,0,1,0,1,0,0,0
4961,4961,100,1,0,0,0,0,1,0,0,1,0,0,0
5897,5897,100,3,356,57,0,1,0,0,0,0,0,1,0
41640,41640,100,1,172,20,0,0,1,0,0,0,0,1,0
41634,41634,100,5,247,1,0,1,0,0,0,1,0,0,0
